img0,img1,mean_conf,mean_err,AUC@1,AUC@3,AUC@5,AUC@10,AUC@25,Prec@3px
H_009_00017.JPG,H_009_00019.JPG,2.0197319984436035,0.9058604714938879,0.8134841918945312,0.9983787536621094,0.9990043640136719,0.9993515014648438,0.9997406005859375,0.9983787536621094
H_009_00018.JPG,H_009_00020.JPG,2.5535013675689697,0.8644793868638511,0.8827705383300781,0.9987373352050781,0.999237060546875,0.9996261596679688,0.999847412109375,0.9987373352050781
H_009_00019.JPG,H_009_00021.JPG,2.7730953693389893,0.8330567066144955,0.9039726257324219,0.9988899230957031,0.9993362426757812,0.9997673034667969,0.9998893737792969,0.9988899230957031
H_009_00020.JPG,H_009_00022.JPG,5.621025085449219,0.828825889895897,0.9164695739746094,0.9989891052246094,0.9994773864746094,0.9997749328613281,0.999908447265625,0.9989891052246094
H_009_00021.JPG,H_009_00023.JPG,6.180999755859375,0.9057576871667574,0.9601287841796875,0.9990081787109375,0.9994010925292969,0.9996490478515625,0.9998817443847656,0.9990081787109375
H_009_00022.JPG,H_009_00024.JPG,7.170935153961182,0.8378739727849971,0.9550094604492188,0.9989166259765625,0.9993400573730469,0.9996681213378906,0.9998397827148438,0.9989166259765625
H_009_00023.JPG,H_009_00025.JPG,6.180654525756836,0.833709341206202,0.970794677734375,0.9987411499023438,0.9992599487304688,0.9996299743652344,0.9998741149902344,0.9987411499023438
H_009_00024.JPG,H_009_00026.JPG,5.64265251159668,0.8439845101638599,0.9696426391601562,0.9986648559570312,0.9992332458496094,0.9996414184570312,0.9998435974121094,0.9986648559570312
H_009_00025.JPG,H_009_00027.JPG,6.653454303741455,0.9451498838813076,0.9673423767089844,0.9988632202148438,0.9992485046386719,0.9996223449707031,0.9998550415039062,0.9988632202148438
H_009_00026.JPG,H_009_00028.JPG,6.576814651489258,0.8298016066858904,0.9595146179199219,0.9990997314453125,0.9994697570800781,0.9997406005859375,0.9999237060546875,0.9990997314453125
H_009_00027.JPG,H_009_00029.JPG,5.791228294372559,0.8505334235204984,0.9470329284667969,0.9985389709472656,0.9991531372070312,0.9994735717773438,0.9997406005859375,0.9985389709472656
H_009_00028.JPG,H_009_00030.JPG,5.486401557922363,0.9631963704992511,0.9495124816894531,0.9984016418457031,0.9991264343261719,0.9994964599609375,0.9998092651367188,0.9984016418457031
H_009_00029.JPG,H_009_00031.JPG,3.996706962585449,0.8805353606987614,0.9339637756347656,0.998260498046875,0.9989547729492188,0.9993667602539062,0.9997215270996094,0.998260498046875
H_009_00030.JPG,H_009_00032.JPG,3.731433391571045,0.8695829749532191,0.9174575805664062,0.9986419677734375,0.99920654296875,0.9995269775390625,0.999786376953125,0.9986419677734375
H_009_00031.JPG,H_009_00033.JPG,3.8455514907836914,0.8678039425564478,0.8802909851074219,0.9986000061035156,0.9992332458496094,0.9996681213378906,0.9998664855957031,0.9986000061035156
H_009_00032.JPG,H_009_00034.JPG,4.798354625701904,0.8691184108854998,0.8686790466308594,0.9982986450195312,0.9989776611328125,0.9994163513183594,0.9997901916503906,0.9982986450195312
H_009_00033.JPG,H_009_00035.JPG,6.168694496154785,0.8496865984909769,0.8925285339355469,0.9987258911132812,0.9991645812988281,0.9996223449707031,0.9998512268066406,0.9987258911132812
H_009_00034.JPG,H_009_00036.JPG,5.16764497756958,0.8411858655415786,0.9112968444824219,0.9988670349121094,0.9993209838867188,0.9997062683105469,0.9999046325683594,0.9988670349121094
H_009_00035.JPG,H_009_00037.JPG,4.883584022521973,0.8369451770146151,0.9376869201660156,0.9989433288574219,0.9993972778320312,0.9997100830078125,0.9998550415039062,0.9989433288574219
H_009_00036.JPG,H_009_00038.JPG,4.962798118591309,0.8373634426726009,0.9363327026367188,0.99896240234375,0.999420166015625,0.9997444152832031,0.999908447265625,0.99896240234375
H_009_00037.JPG,H_009_00039.JPG,4.590551376342773,0.8500009318056198,0.9609718322753906,0.9988212585449219,0.9993438720703125,0.9996986389160156,0.9998931884765625,0.9988212585449219
H_009_00038.JPG,H_009_00040.JPG,3.915659189224243,0.8595847027644593,0.9207344055175781,0.9985580444335938,0.9991226196289062,0.9995498657226562,0.9998283386230469,0.9985580444335938
H_009_00039.JPG,H_009_00041.JPG,1.1216826438903809,0.8860138690383211,0.8818016052246094,0.998199462890625,0.9994277954101562,0.9997596740722656,0.9998664855957031,0.998199462890625
H_009_00040.JPG,H_009_00042.JPG,1.2202579975128174,1.05502287449073,0.3939208984375,0.998046875,0.998931884765625,0.9999961853027344,1.0,0.998046875
H_009_00041.JPG,H_009_00043.JPG,1.0288326740264893,0.7491261701275368,0.9972076416015625,0.9997406005859375,0.999847412109375,0.9999351501464844,0.9999618530273438,0.9997406005859375
H_009_00042.JPG,H_009_00044.JPG,1.0557342767715454,0.7571295128230668,0.9946517944335938,0.9990882873535156,0.9996681213378906,0.9998435974121094,0.9999237060546875,0.9990882873535156
H_009_00043.JPG,H_009_00045.JPG,1.0005574226379395,0.8575925878609566,0.7166328430175781,1.0,1.0,1.0,1.0,1.0
H_009_00044.JPG,H_009_00046.JPG,5.546208381652832,0.8524647509845806,0.9145469665527344,0.9988212585449219,0.9992599487304688,0.9995918273925781,0.9998245239257812,0.9988212585449219
H_009_00045.JPG,H_009_00047.JPG,5.392392635345459,0.8720663968454007,0.9294815063476562,0.9990119934082031,0.99951171875,0.999755859375,0.9999122619628906,0.9990119934082031
H_009_00046.JPG,H_009_00048.JPG,4.890904903411865,0.8627211166520242,0.9213714599609375,0.9986724853515625,0.9992713928222656,0.9996986389160156,0.9998626708984375,0.9986724853515625
H_009_00047.JPG,H_009_00049.JPG,4.86936616897583,0.8539813963063654,0.865936279296875,0.9987411499023438,0.9993247985839844,0.9996986389160156,0.9998893737792969,0.9987411499023438
H_009_00048.JPG,H_009_00050.JPG,4.025494575500488,0.8509610342453147,0.8638267517089844,0.9986534118652344,0.9992752075195312,0.99969482421875,0.9998855590820312,0.9986534118652344
H_009_00049.JPG,H_009_00051.JPG,3.064948081970215,0.8618179845634185,0.8811225891113281,0.9986343383789062,0.9992942810058594,0.9996566772460938,0.9998855590820312,0.9986343383789062
H_009_00050.JPG,H_009_00052.JPG,2.8654541969299316,0.8635256123522771,0.8533096313476562,0.9987220764160156,0.9992828369140625,0.9996261596679688,0.9998397827148438,0.9987220764160156
H_009_00051.JPG,H_009_00053.JPG,3.304205894470215,0.8486583343601339,0.8706321716308594,0.9986534118652344,0.9993476867675781,0.9997215270996094,0.9999122619628906,0.9986534118652344
H_009_00052.JPG,H_009_00054.JPG,2.792569160461426,0.8605113714731354,0.8602561950683594,0.9988021850585938,0.9992866516113281,0.9996261596679688,0.999847412109375,0.9988021850585938
H_009_00053.JPG,H_009_00055.JPG,2.518348217010498,0.8704736828543652,0.8875541687011719,0.9986991882324219,0.9992103576660156,0.999603271484375,0.9998130798339844,0.9986991882324219
H_009_00054.JPG,H_009_00056.JPG,2.5257768630981445,0.8388602891601455,0.8850898742675781,0.9987411499023438,0.9993400573730469,0.9996986389160156,0.9998970031738281,0.9987411499023438
H_009_00055.JPG,H_009_00057.JPG,2.509875774383545,0.8689542771836315,0.8526802062988281,0.9986381530761719,0.9992179870605469,0.9996147155761719,0.9998435974121094,0.9986381530761719
H_009_00056.JPG,H_009_00058.JPG,3.2699270248413086,0.8647826439897129,0.8542251586914062,0.99835205078125,0.9990348815917969,0.9995689392089844,0.9998550415039062,0.99835205078125
H_009_00057.JPG,H_009_00059.JPG,2.2700812816619873,0.8939535958688519,0.843658447265625,0.9980392456054688,0.9989242553710938,0.9993858337402344,0.9997520446777344,0.9980392456054688
H_009_00058.JPG,H_009_00060.JPG,1.962200403213501,1.0247956933971847,0.8411941528320312,0.9981956481933594,0.9988899230957031,0.9993972778320312,0.9997406005859375,0.9981956481933594
H_009_00059.JPG,H_009_00061.JPG,1.7150959968566895,0.9058795966101147,0.8246002197265625,0.9984397888183594,0.9990959167480469,0.9995689392089844,0.9998550415039062,0.9984397888183594
H_009_00060.JPG,H_009_00062.JPG,1.8074580430984497,0.934907962583118,0.8301353454589844,0.9985275268554688,0.9991569519042969,0.9995689392089844,0.9998016357421875,0.9985275268554688
H_009_00061.JPG,H_009_00063.JPG,1.7080886363983154,1.2059611939847472,0.8296775817871094,0.9986343383789062,0.9991302490234375,0.9995574951171875,0.9998207092285156,0.9986343383789062
H_009_00062.JPG,H_009_00064.JPG,2.462613105773926,0.9109079436291078,0.8360023498535156,0.9987258911132812,0.9993362426757812,0.9996681213378906,0.9998893737792969,0.9987258911132812
H_009_00063.JPG,H_009_00065.JPG,2.253636360168457,0.8915982258445094,0.8481674194335938,0.9983367919921875,0.9989852905273438,0.9994964599609375,0.9997825622558594,0.9983367919921875
H_009_00064.JPG,H_009_00066.JPG,2.716782569885254,0.878661548376865,0.8521728515625,0.9989089965820312,0.99932861328125,0.9996490478515625,0.9998550415039062,0.9989089965820312
H_009_00065.JPG,H_009_00067.JPG,2.417128562927246,0.9088250523233071,0.848175048828125,0.9984512329101562,0.9990730285644531,0.9995346069335938,0.9998397827148438,0.9984512329101562
H_009_00066.JPG,H_009_00068.JPG,2.671734094619751,0.8803277340885823,0.8575897216796875,0.9986534118652344,0.9991035461425781,0.9994964599609375,0.9998130798339844,0.9986534118652344
H_009_00067.JPG,H_009_00069.JPG,2.1741156578063965,0.9286753060873358,0.8244743347167969,0.9984207153320312,0.9990959167480469,0.9995384216308594,0.999786376953125,0.9984207153320312
H_009_00068.JPG,H_009_00070.JPG,1.8935420513153076,0.904401503185856,0.8271522521972656,0.9986610412597656,0.9991836547851562,0.9995803833007812,0.9998435974121094,0.9986610412597656
H_009_00069.JPG,H_009_00071.JPG,1.9982290267944336,0.9188951285504557,0.820037841796875,0.99713134765625,0.9992485046386719,0.9996604919433594,0.9998893737792969,0.99713134765625
H_009_00070.JPG,H_009_00072.JPG,1.9032294750213623,0.9424741931840156,0.8159065246582031,0.9935760498046875,0.9991569519042969,0.9996566772460938,0.9999008178710938,0.9935760498046875
H_009_00071.JPG,H_009_00073.JPG,2.661860227584839,0.9330617673114506,0.8134651184082031,0.9953422546386719,0.9990234375,0.9997215270996094,0.9998817443847656,0.9953422546386719
H_009_00072.JPG,H_009_00074.JPG,3.2897415161132812,0.933153547616956,0.8228034973144531,0.9948692321777344,0.998779296875,0.9994850158691406,0.99981689453125,0.9948692321777344
H_009_00073.JPG,H_009_00075.JPG,3.4227914810180664,0.9293267552389117,0.8191719055175781,0.9987411499023438,0.9992408752441406,0.9995994567871094,0.9998207092285156,0.9987411499023438
H_009_00074.JPG,H_009_00076.JPG,2.7124946117401123,0.9323646753327968,0.81524658203125,0.9985389709472656,0.9991874694824219,0.9995269775390625,0.9998092651367188,0.9985389709472656
H_009_00075.JPG,H_009_00077.JPG,3.0588817596435547,0.9523945908262097,0.8732528686523438,0.9985084533691406,0.9990310668945312,0.9994850158691406,0.9997901916503906,0.9985084533691406
H_009_00076.JPG,H_009_00078.JPG,2.852632999420166,0.8539524583431444,0.8711662292480469,0.9987297058105469,0.99920654296875,0.9996261596679688,0.9998741149902344,0.9987297058105469
H_009_00077.JPG,H_009_00079.JPG,4.0941853523254395,0.8400348995514849,0.9225502014160156,0.9988594055175781,0.9992713928222656,0.9996376037597656,0.9998588562011719,0.9988594055175781
H_009_00078.JPG,H_009_00080.JPG,2.0360703468322754,0.725329188433831,0.9944839477539062,0.9993667602539062,0.999603271484375,0.9998092651367188,0.9999656677246094,0.9993667602539062
H_009_00079.JPG,H_009_00081.JPG,1.4822243452072144,0.8891142430421011,0.5246467590332031,0.9978065490722656,0.9996757507324219,0.999847412109375,0.9999542236328125,0.9978065490722656
H_009_00080.JPG,H_009_00082.JPG,2.090137004852295,0.7184914545227397,0.9637832641601562,0.9985809326171875,0.9990463256835938,0.9995346069335938,0.9998130798339844,0.9985809326171875
H_009_00081.JPG,H_009_00083.JPG,2.1826424598693848,0.6677096465746905,0.9758071899414062,0.99920654296875,0.999542236328125,0.9998054504394531,0.9999427795410156,0.99920654296875
H_009_00082.JPG,H_009_00084.JPG,1.5606262683868408,0.8271064683375076,0.6759872436523438,0.9992485046386719,0.99957275390625,0.9998054504394531,0.9999160766601562,0.9992485046386719
H_009_00083.JPG,H_009_00085.JPG,1.090211272239685,1.431589651928652,0.3611717224121094,0.892913818359375,0.9919052124023438,0.9999656677246094,0.9999809265136719,0.892913818359375
H_009_00084.JPG,H_009_00086.JPG,3.683471202850342,0.8601439703548976,0.8413543701171875,0.9984931945800781,0.9991378784179688,0.9995994567871094,0.9998245239257812,0.9984931945800781
H_009_00085.JPG,H_009_00087.JPG,4.53448486328125,0.8448046936625055,0.8716506958007812,0.9989471435546875,0.9993667602539062,0.99969482421875,0.9998931884765625,0.9989471435546875
H_009_00086.JPG,H_009_00088.JPG,3.3395497798919678,0.8483318962531028,0.8648948669433594,0.9990806579589844,0.9994888305664062,0.9997177124023438,0.9998931884765625,0.9990806579589844
H_009_00087.JPG,H_009_00089.JPG,2.3199169635772705,0.8620651026446308,0.8323822021484375,0.999053955078125,0.9995155334472656,0.9997482299804688,0.9999122619628906,0.999053955078125
H_009_00088.JPG,H_009_00090.JPG,1.5698790550231934,0.9099571006543227,0.8068008422851562,0.9955635070800781,0.9991416931152344,0.9997100830078125,0.9998703002929688,0.9955635070800781
H_009_00089.JPG,H_009_00091.JPG,1.0222177505493164,1.2428306881037237,0.7860221862792969,0.9769973754882812,0.9913444519042969,0.9976654052734375,0.9994163513183594,0.9769973754882812
H_009_00090.JPG,H_009_00092.JPG,1.000220775604248,1.4902760016686842,0.7833328247070312,0.9718017578125,0.9886360168457031,0.9952011108398438,0.998321533203125,0.9718017578125
H_009_00091.JPG,H_009_00093.JPG,1.0010024309158325,0.9220881182590863,0.8033447265625,0.9947013854980469,0.9990119934082031,0.9996109008789062,0.9998397827148438,0.9947013854980469
H_009_00092.JPG,H_009_00094.JPG,1.2834370136260986,0.9296166794132217,0.8104438781738281,0.9966583251953125,0.9990386962890625,0.9992599487304688,0.999725341796875,0.9966583251953125
H_009_00093.JPG,H_009_00095.JPG,1.5681178569793701,0.9028183569649784,0.8070259094238281,0.99322509765625,0.9987297058105469,0.9995803833007812,0.9998512268066406,0.99322509765625
H_009_00094.JPG,H_009_00096.JPG,1.762108325958252,0.9098567454563429,0.8062858581542969,0.9909820556640625,0.9976005554199219,0.9994239807128906,0.9998321533203125,0.9909820556640625
H_009_00095.JPG,H_009_00097.JPG,1.20791494846344,1.4030116331680362,0.7792816162109375,0.9852066040039062,0.9898414611816406,0.9946861267089844,0.9977378845214844,0.9852066040039062
H_009_00096.JPG,H_009_00098.JPG,1.307646632194519,1.3137385324329622,0.7892913818359375,0.9776153564453125,0.9887809753417969,0.9952926635742188,0.9982452392578125,0.9776153564453125
H_009_00097.JPG,H_009_00099.JPG,1.9460668563842773,0.9183276898179662,0.8331680297851562,0.997802734375,0.9988822937011719,0.9994468688964844,0.9997444152832031,0.997802734375
H_009_00098.JPG,H_009_00100.JPG,2.403829336166382,0.9322174874988327,0.8355636596679688,0.9876976013183594,0.9974784851074219,0.9998130798339844,0.9999351501464844,0.9876976013183594
H_009_00099.JPG,H_009_00101.JPG,2.7802670001983643,0.8743124673140152,0.867431640625,0.9989547729492188,0.9994049072265625,0.9996681213378906,0.9998817443847656,0.9989547729492188
H_009_00100.JPG,H_009_00102.JPG,3.0212173461914062,0.8501667003496515,0.8883171081542969,0.9989662170410156,0.9993247985839844,0.9996871948242188,0.9998703002929688,0.9989662170410156
H_009_00101.JPG,H_009_00103.JPG,3.0811123847961426,0.8633827189143873,0.8828201293945312,0.9986305236816406,0.9992103576660156,0.9996490478515625,0.9998550415039062,0.9986305236816406
H_009_00102.JPG,H_009_00104.JPG,2.9518861770629883,0.8697275742282592,0.8825912475585938,0.9986953735351562,0.9993743896484375,0.999755859375,0.9999008178710938,0.9986953735351562
H_009_00103.JPG,H_009_00105.JPG,3.361029624938965,0.8745873155271866,0.8678092956542969,0.9986190795898438,0.9991722106933594,0.9996528625488281,0.9998664855957031,0.9986190795898438
